manufacturer,model,year,mileage,engine,transmission,drivetrain,fuel_type,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop,price
GMC,Sierra 1500 Denali,2020,67819.0,6.2L V8 16V GDI OHV,10-Speed Automatic,Four-wheel Drive,Gasoline,16-22,Onyx Black,Jet Black,0.0,1.0,1.0,Zimbrick Buick GMC Eastside,3.7,4.8,67.0,1500.0,47000.0
Mercedes-Benz,GLE 350 Base 4MATIC,2022,19480.0,,,,Gasoline,,Black,Black MB-Tex,0.0,1.0,0.0,Mercedes-Benz of Huntsville,4.7,5.0,2.0,,74995.0
Hyundai,Santa Fe Limited 2.0T,2020,43444.0,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-26,Stormy Sea,Black,0.0,0.0,0.0,Don Franklin of Somerset Hyundai,,4.8,207.0,300.0,30988.0
Toyota,RAV4 Hybrid SE,2018,22165.0,2.5L I4 16V MPFI DOHC Hybrid,Automatic CVT,All-wheel Drive,Hybrid,34-30,,,0.0,0.0,1.0,Dolan Toyota,4.5,4.8,115.0,996.0,32991.0
GMC,Terrain SLT,2022,38272.0,1.5L I4 16V GDI DOHC Turbo,9-Speed Automatic,All-wheel Drive,Gasoline,25-28,Quicksilver Metallic,Medium Ash Gray,0.0,1.0,0.0,Gates of Granger,4.7,4.1,10.0,677.0,33223.0
Subaru,Outback 2.5i Premium,2019,90516.0,2.5L H4 16V MPFI DOHC,Automatic CVT,All-wheel Drive,Gasoline,25-32,Crystal Black Silica,Ivory,0.0,1.0,0.0,Big City Motors / 12th Street Auto Mart,,4.7,264.0,,20995.0
Jeep,Wrangler Unlimited Sport,2019,41348.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Four-wheel Drive,Gasoline,17-23,Bright White Clearcoat,Black,0.0,1.0,1.0,Holz Motors,4.4,4.6,110.0,500.0,32494.0
Ford,E250 E-250,2001,162063.0,5.4L V8 16V MPFI SOHC,4-Speed Automatic,Rear-wheel Drive,Gasoline,,White,Gray,0.0,1.0,0.0,Delta Auto Sales Inc.,,4.6,2.0,,12995.0
Chevrolet,Silverado 2500 LTZ,2020,36334.0,6.6L V8 16V GDI OHV,6-Speed Automatic,Four-wheel Drive,Gasoline,,Silver Ice Metallic,Jet Black,0.0,1.0,0.0,Randy Marion Chevrolet Buick of Mooresville,3.1,4.6,22.0,910.0,53988.0
Jeep,Wrangler Unlimited Sport,2020,17798.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Four-wheel Drive,Gasoline,17-23,Sarge Green Clearcoat,Black,0.0,1.0,1.0,Zeigler Subaru of Merrillville,4.4,4.8,79.0,500.0,40500.0
INFINITI,QX50 SENSORY,2021,28925.0,2.0L I4 16V PDI DOHC Turbo,Automatic CVT,Front-wheel Drive,Gasoline,23-29,Graphite Shadow,Graphite,0.0,1.0,1.0,INFINITI of South Atlanta,4.2,4.3,24.0,,37887.0
Nissan,Rogue SL,2017,83846.0,2.5L I4 16V MPFI DOHC,Automatic CVT,All-wheel Drive,Gasoline,25-32,Caspian Blue,Almond,1.0,0.0,0.0,Alliance Motor Group,,4.7,550.0,,19997.0
Chevrolet,Silverado 1500 Custom,2020,42622.0,4.3L V6 12V GDI OHV,6-Speed Automatic,Four-wheel Drive,Gasoline,15-20,Summit White,Black,0.0,1.0,1.0,Serra Ford Rochester Hills,4.6,4.6,139.0,,32321.0
Jeep,Wrangler Rubicon,2020,24062.0,3.6L V6 24V MPFI DOHC,6-Speed Manual,Four-wheel Drive,Gasoline,17-25,Granite Crystal Clearcoat Metallic,Dark Saddle / Black,0.0,1.0,0.0,Castle Chrysler Dodge Jeep Ram of Naperville,3.9,4.7,56.0,1900.0,40977.0
Ford,Explorer XLT,2021,36292.0,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Four-wheel Drive,Gasoline,20-27,Infinite Blue Metallic Tinted Clearcoat,Ebony,0.0,1.0,1.0,Atchinson Ford,4.9,4.7,66.0,,32000.0
Dodge,Durango Citadel,2012,78412.0,5.7L V8 16V MPFI OHV,Automatic,,Gasoline,16-23,Black,Black,,,,CarMax Colorado Springs - Offering Express Pickup and Home Delivery,,4.4,70.0,,22998.0
BMW,X7 xDrive40i,2019,74556.0,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,20-25,Black Sapphire Metallic,Black,0.0,0.0,1.0,BMW of Houston North,4.6,4.1,22.0,,48759.0
Ford,F-450 Platinum,2022,1658.0,6.7L V8 32V DDI OHV Turbo Diesel,10-Speed Automatic,Four-wheel Drive,Diesel,,Star White,Black Onyx,0.0,1.0,1.0,Seth Wadley Ford of Perry,4.7,4.4,1.0,800.0,139191.0
Chrysler,300 Limited,2019,64000.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,18-27,Gloss Black,Black,0.0,0.0,0.0,T&L Auto Sales,4.6,4.8,57.0,,27451.0
GMC,Sierra 2500 SLT,2016,64323.0,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Four-wheel Drive,Diesel Fuel,,Black,Black,,,,,,4.7,31.0,,56800.0
Nissan,Pathfinder SV,2018,49372.0,3.5L V6 24V MPFI DOHC,Automatic CVT,4WD,Gasoline,19-26,Gun Metallic,Black,0.0,1.0,1.0,CarMax Brooklyn Park - Offering Express Pickup and Home Delivery,,4.7,85.0,1000.0,25998.0
GMC,Yukon XL Denali,2021,68729.0,6.2L V8 16V GDI OHV,10-Speed Automatic,Rear-wheel Drive,Gasoline,14-20,Summit White,Dark Walnut,0.0,1.0,0.0,Ourisman Chevrolet of Rockville - Curbside pickup and home delivery available,3.6,4.9,3.0,742.0,67331.0
Jeep,Renegade Sport,2019,77686.0,Regular Unleaded I-4 2.4 L/144,Automatic,Four-wheel Drive,Gasoline,21-29,Alpine White Clearcoat,Black,0.0,1.0,1.0,Superior Nissan of Conway,,4.4,67.0,791.0,17982.0
Ford,Bronco Big Bend,2022,13686.0,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Four-wheel Drive,Gasoline,20-21,Race Red,Dark Space Gray,0.0,0.0,1.0,Kendall Ford of Eugene,4.4,4.6,10.0,1000.0,52981.0
Ford,Transit-150 Base,2016,133284.0,3.7L V6 24V MPFI DOHC,6-Speed Automatic,Rear-wheel Drive,,,Oxford White,Pewter,1.0,1.0,1.0,East Coast Auto Source,1.8,4.5,7.0,,17795.0
Toyota,4Runner TRD Pro,2021,29345.0,4.0L V6 24V MPFI DOHC,5-Speed Automatic,Four-wheel Drive,Gasoline,16-19,Magnetic Gray Metallic,Black / Graphite,0.0,0.0,1.0,Toyota West Ohio,4.4,4.9,42.0,100.0,55985.0
Lincoln,Nautilus Reserve,2020,42050.0,"2L I-4 gasoline direct injection, DOHC, Ti-VCT variable valve co",Automatic,Front-wheel Drive,Gasoline,21-26,Mocha,Cappuccino,0.0,0.0,1.0,Capital Chevrolet of Shallotte,,4.8,40.0,,36464.0
Toyota,Tundra Limited,2021,34384.0,5.7L V8 32V MPFI DOHC,6-Speed Automatic,Four-wheel Drive,Gasoline,13-17,Super White,Graphite,0.0,1.0,1.0,Fred Anderson Toyota,4.5,4.8,37.0,3300.0,51000.0
Nissan,Leaf SV 40 kWh,2020,9154.0,0.0,Automatic,Front-wheel Drive,Electric,,Gun Metallic,Black,0.0,1.0,1.0,Honda of El Cerrito,4.5,4.3,8.0,510.0,23488.0
Kia,Forte LXS,2022,8590.0,2.0L I4 16V MPFI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,29-39,Deep Sea Blue,Black,0.0,1.0,1.0,Stuckey Subaru,4.0,4.8,11.0,500.0,20997.0
Jeep,Cherokee Limited,2019,75451.0,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Four-wheel Drive,Gasoline,19-27,Gray,Black,1.0,0.0,0.0,Billion Auto - Southtown (Chevrolet Buick),,4.6,573.0,,25995.0
Ford,F-150 XL,2022,15539.0,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Rear-wheel Drive,Gasoline,,Oxford White,Black,1.0,1.0,1.0,Sunland Park Chrysler Jeep Dodge RAM,4.8,4.8,5.0,,43995.0
Ford,Escape S,2013,183982.0,2.5L I4 16V MPFI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,22-31,Black,Black,1.0,1.0,1.0,Ron Motor Inc.,,4.1,475.0,260.0,5340.0
Chevrolet,Colorado ZR2,2018,57345.0,3.6L V6 24V GDI DOHC,Automatic,Four-wheel Drive,Gasoline,16-18,Black,Black,0.0,0.0,1.0,Perkins Motor Plex,4.6,4.6,248.0,2000.0,34995.0
Toyota,Prius Prime LE,2021,32035.0,1.8L I4 16V MPFI DOHC Hybrid,Automatic CVT,Front-wheel Drive,Hybrid,,Blue Magnetism,Black,0.0,1.0,1.0,DCH Freehold Toyota,4.5,4.8,10.0,2988.0,28000.0
Volvo,XC90 T6 Momentum 6 Passenger,2021,36969.0,2.0L I4 16V GDI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,19-28,Ice White,Blond,0.0,1.0,0.0,Lorenzo Buick GMC,4.4,5.0,21.0,,40990.0
Jeep,Renegade Latitude,2019,22178.0,2.4L I4 16V MPFI SOHC,9-Speed Automatic,Four-wheel Drive,Gasoline,21-29,Alpine White Clearcoat,Black,0.0,1.0,1.0,Seaview Jeep Chrysler Dodge RAM,,4.4,67.0,,24810.0
Dodge,Durango Citadel,2020,36211.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,18-25,White Knuckle Clearcoat,Black,0.0,1.0,1.0,Fitzgerald Chrysler Jeep Dodge RAM Lexington Park,4.5,4.8,47.0,112.0,36500.0
Volvo,XC60 3.2L Premier,2013,140700.0,3.2L DOHC 24-valve I6 engine,Automatic,Front-wheel Drive,Gasoline,19-25,Seashell Metallic,Sandstone Beige,1.0,0.0,1.0,European Motors,,4.8,38.0,,10000.0
Chevrolet,Silverado 2500 High Country,2022,4240.0,6.6L V8 16V GDI OHV,6-Speed Automatic,Four-wheel Drive,Gasoline,,Black,Jet Black,0.0,1.0,1.0,Classic Chevrolet Mentor,4.8,,0.0,2955.0,71995.0
Chevrolet,Trax LT,2020,56968.0,1.4L I4 16V MPFI DOHC Turbo,6-Speed Automatic,Front-wheel Drive,Gasoline,26-31,Pacific Blue Metallic,Jet Black,0.0,1.0,1.0,Kia of Wesley Chapel,4.8,4.5,105.0,554.0,17003.0
Chevrolet,Traverse LT Leather,2020,16025.0,3.6L V6 24V GDI DOHC,9-Speed Automatic,All-wheel Drive,Gasoline,17-25,Cajun Red Tintcoat,Jet Black,0.0,1.0,1.0,Cadillac of Mahwah,4.1,4.8,118.0,1000.0,34777.0
Lexus,GX 460 Base,2017,58968.0,4.6L V8 32V MPFI DOHC,6-Speed Automatic,Four-wheel Drive,Gasoline,15-18,Black Onyx,Sepia,1.0,0.0,1.0,Amazing Luxury Cars - Snellville,,4.3,39.0,,34599.0
Toyota,Highlander Limited,2021,52705.0,3.5L V6 24V PDI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,20-27,Silver,Black,0.0,1.0,1.0,Toyota of Newnan,,4.8,97.0,250.0,45700.0
Kia,Forte GT,2023,6866.0,1.6L I4 16V GDI DOHC Turbo,Automatic,Front-wheel Drive,Gasoline,,Aurora Black,Black,0.0,1.0,1.0,Centennial Hyundai,4.4,4.9,5.0,,25500.0
Dodge,Grand Caravan AVP/SE,2016,60572.0,3.6L V6 24V MPFI DOHC Flexible Fuel,Automatic,Front-wheel Drive,E85 Flex Fuel,17-25,Bright White Clearcoat,Black,0.0,0.0,0.0,Shelor Motor Mile,4.8,4.4,105.0,,34989.0
Cadillac,XT6,2020,34441.0,,,,,,Black,Black,0.0,1.0,1.0,Huber Cadillac of Omaha,,4.6,53.0,,46995.0
Chevrolet,Corvette Stingray w/1LT,2022,3465.0,6.2L V8 16V GDI OHV,,Rear-wheel Drive,Gasoline,,Red,Adrenaline Red,0.0,1.0,1.0,Phillips Buick GMC,4.7,4.4,9.0,2280.0,83500.0
Chevrolet,Silverado 1500 Limited LT,2022,10858.0,2.7L I4 16V GDI DOHC Turbo,8-Speed Automatic,Four-wheel Drive,Gasoline,,Silver Ice Metallic,Black,0.0,1.0,1.0,Richardson Chevrolet Buick,4.6,,0.0,150.0,39900.0
Audi,Q5 2.0T Premium Plus,2019,29348.0,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,All-wheel Drive,Gasoline,22-27,Moonlight Blue Metallic,Black,0.0,1.0,1.0,Wellesley Volkswagen,4.9,4.7,43.0,500.0,36495.0
Honda,Civic Si,2022,3694.0,,6 Speed Manual,,,,Sonic Gray Pearl,Black/Red,0.0,1.0,1.0,Northtown Honda,,4.5,4.0,,34500.0
Volkswagen,Jetta GLI,2013,100442.0,2.0L I4 16V GDI DOHC Turbo,6-Speed,Front-wheel Drive,Gasoline,,Deep Black Metallic,Titan Black,0.0,0.0,1.0,"Frankman Motor Company, Inc.",4.2,4.4,152.0,1328.0,13462.0
Chrysler,Pacifica Touring-L,2018,48818.0,3.6L V6 24V MPFI DOHC Flexible Fuel,9-Speed Automatic,Front-wheel Drive,E85 Flex Fuel,19-28,Velvet Red Pearlcoat,Black,0.0,1.0,0.0,Greenway Chrysler Dodge Jeep RAM of Florence,4.3,4.7,227.0,298.0,23997.0
Chevrolet,Tahoe LT,2017,119166.0,5.3L V8 16V GDI OHV,6-Speed Automatic,Four-wheel Drive,Gasoline,16-22,Black,Jet Black,0.0,0.0,0.0,Hardee Auto Sales,4.4,4.7,131.0,1372.0,31900.0
Cadillac,Escalade ESV Premium Luxury,2021,25009.0,"EcoTec3 6.2L V-8 gasoline direct injection, variable valve contr",10-Speed Automatic with Overdrive,Four-wheel Drive,Gasoline,14-19,Crystal White Tricoat,Black,0.0,0.0,0.0,"Lenz Truck - Fond du Lac, WI",4.5,5.0,2.0,1501.0,99998.0
Honda,Odyssey EX-L,2011,185652.0,"3.5L V-6 i-VTEC variable valve control, engine with cylinder dea",Automatic,Front-wheel Drive,Gasoline,18-27,White,Other,0.0,0.0,1.0,Woodbridge Public Auto Auction,3.9,4.6,111.0,850.0,6450.0
Buick,LaCrosse CXL,2009,210438.0,3.8L V6 12V MPFI OHV,4-Speed Automatic,Front-wheel Drive,Gasoline,17-28,Midnight Blue Metallic,Titanium,0.0,0.0,1.0,McDonald GMC Cadillac,4.9,4.6,20.0,500.0,4500.0
Acura,ILX Base,2020,12530.0,2.4L I4 16V GDI DOHC,8-Speed Automatic with Auto-Shift,Front-wheel Drive,Gasoline,24-34,Modern Steel Metallic,Ebony,0.0,1.0,1.0,Phil Smith Acura,4.8,4.6,17.0,217.0,23670.0
Toyota,Tundra Hybrid TRD Pro,2022,7566.0,437.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,A/T,Four-wheel Drive,Hybrid,,Orange,Black,,,,,,3.5,3.0,,79995.0
GMC,Sierra 1500 SLT,2017,98265.0,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",8-Speed Automatic with Overdrive,Four-wheel Drive,Gasoline,15-22,Crimson Red Tintcoat,Jet Black/Spice Red,1.0,0.0,1.0,Busam Ford,,4.6,190.0,3097.0,33368.0
Mercedes-Benz,CLA 250 Base,2017,59147.0,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,7-Speed Automatic with Auto-Shift,Front-wheel Drive,E85 Flex Fuel,24-36,Citrus White,Black,0.0,0.0,0.0,Amko Auto Temple Hills,4.4,4.7,65.0,,18995.0
Tesla,Model 3 Performance,2022,2191.0,Electric,Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Black,0.0,1.0,1.0,Boch Hyundai,4.5,4.7,5.0,1289.0,53988.0
Toyota,Yaris Sedan L,2019,62459.0,1.5L I4 16V GDI DOHC,6-Speed Manual,Front-wheel Drive,Gasoline,30-39,Sapphire,Gray,,,,Mullinax Ford of Olympia,4.7,4.7,17.0,390.0,15983.0
BMW,530 i xDrive,2019,29417.0,2.0L 4-Cylinder,8-Speed Automatic,All-wheel Drive,Gasoline,23-33,Black Sapphire Metallic,Black,0.0,1.0,1.0,Autonomous,,4.8,15.0,,34800.0
Hyundai,Santa Fe Sport 2.4L,2015,83468.0,2.4L I4 16V GDI DOHC,6-Speed Automatic,All-wheel Drive,Gasoline,19-25,Marlin Blue,Gray,,,,CarMax Serramonte - Offering Express Pickup and Home Delivery,,4.6,63.0,,15998.0
Ford,Maverick XLT,2022,6000.0,250.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,All-wheel Drive,Gasoline,,Black,,,,,,,4.5,32.0,,46000.0
Lexus,IS 200t Base,2016,88091.0,2.0L I4 16V PDI DOHC Turbo,8-Speed Automatic,Rear-wheel Drive,Gasoline,22-33,Black,Brown,1.0,0.0,1.0,Fort Lauderdale Auto Sales,,4.8,30.0,,19499.0
Nissan,Murano SL Intelligent AWD,2020,39564.0,"3.5L V-6 DOHC, variable valve control, engine with 260HP",CVT with Xtronic,All-wheel Drive,Gasoline,20-28,Pearl White Tricoat,Graphite,0.0,1.0,1.0,Empire Mazda of Huntington,4.8,4.9,76.0,400.0,27597.0
Hyundai,Sonata Hybrid Base,2015,89933.0,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,Front-wheel Drive,Hybrid,36-40,Eclipse Black,Gray,1.0,0.0,1.0,AutoNation Honda Sanford,4.7,4.4,30.0,,13495.0
Toyota,Tacoma TRD Off Road,2021,13113.0,3.5L V6 24V PDI DOHC,6-Speed Automatic,Four-wheel Drive,Gasoline,18-22,Super White,Cement,0.0,1.0,1.0,Exclusive Auto Wholesale,4.5,4.8,89.0,4000.0,49997.0
Ford,Fusion SE,2019,64220.0,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,FWD,Gasoline,23-34,Black,Black,,,,DriveTime of Fort Myers,,4.6,98.0,,19995.0
Chevrolet,Trax LS,2020,23046.0,1.4L I4 16V MPFI DOHC Turbo,6-Speed Automatic,Front-wheel Drive,Gasoline,26-31,Summit White,Black,0.0,1.0,1.0,Mike Castrucci Chevrolet,4.9,4.5,105.0,224.0,20736.0
Cadillac,CT5 Sport,2022,7394.0,Turbocharged Gas I4 2.0L/,Automatic,Rear-wheel Drive,Gasoline,22-30,Satin Steel Metallic,Jet Black with Jet Black Accents,0.0,1.0,0.0,Justin Flynn,4.3,4.4,4.0,,55995.0
Toyota,Highlander Hybrid XLE,2020,50094.0,2.5L I4 16V PDI DOHC Hybrid,Automatic CVT,All-wheel Drive,Hybrid,35-34,Blizzard Pearl,Beige,1.0,0.0,1.0,Berlin City Auto Group,4.6,4.6,26.0,200.0,39828.0
Buick,Enclave Premium,2019,74551.0,3.6L V6 24V GDI DOHC,9-Speed Automatic,All-wheel Drive,Gasoline,17-25,Dark Slate Metallic,Dark Galvanized,0.0,1.0,1.0,Bill Walsh GM Superstore,,4.6,63.0,1000.0,26985.0
Lincoln,Town Car Signature Limited,2008,69806.0,4.6L V8 16V MPFI SOHC Flexible Fuel,4-Speed Automatic,Rear-wheel Drive,E85 Flex Fuel,15-23,Silver Birch Clearcoat Metallic,Medium Light Stone,1.0,0.0,1.0,Gordie Boucher Lincoln of West Allis,4.8,4.9,18.0,,19184.0
Cadillac,XT5 Luxury,2017,45615.0,3.6L V6 24V GDI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,18-26,Silver Moonlight Metallic,Jet Black,1.0,1.0,1.0,Napleton Cadillac Rockford,3.8,4.6,201.0,500.0,26995.0
Mercedes-Benz,E-Class E 300 4MATIC,2019,21507.0,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,All-wheel Drive,Gasoline,21-29,designo Cardinal Red,,0.0,0.0,0.0,Certified Used Cars by Pollard,,4.7,48.0,,40990.0
Lexus,LC 500 Base,2019,5324.0,5.0L V8 32V PDI DOHC,10-Speed Automatic,Rear-wheel Drive,Gasoline,16-25,White,Black,0.0,1.0,1.0,Woodfield Lexus,4.8,5.0,4.0,1000.0,88977.0
Honda,Pilot Touring,2009,201000.0,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Four-wheel Drive,Gasoline,,Black,Black,,,,,,4.5,86.0,,9999.0
Nissan,Murano Platinum,2022,8229.0,3.5L V6 24V MPFI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,,White,Graphite Leather,0.0,1.0,0.0,Casa Nissan,3.6,,0.0,,39888.0
Volkswagen,CC Lux Plus,2012,97086.0,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic with Auto-Shift,FWD,Gasoline,22-31,Island Gray Metallic,Black,1.0,0.0,1.0,Budget Motors,4.3,4.6,90.0,,10990.0
Buick,Encore Preferred,2020,15710.0,1.4L I4 16V MPFI DOHC Turbo,6-Speed Automatic,Front-wheel Drive,Gasoline,25-30,Summit White,Ebony,0.0,1.0,1.0,Dave Arbogast Buick GMC,4.5,4.9,21.0,,22498.0
Cadillac,Escalade Platinum,2016,103799.0,6.2L V8 16V GDI OHV,8-Speed Automatic,Four-wheel Drive,Gasoline,15-21,Black Raven,Jet Black,1.0,0.0,0.0,Greater Chicago Motors,4.4,4.4,28.0,2218.0,37995.0
GMC,Yukon XL Denali,2001,0.0,6.0L V8 16V MPFI OHV,4-Speed Automatic,All-wheel Drive,Gasoline,12-16,Black,Beige,1.0,0.0,1.0,507 Motorsports,2.2,4.3,13.0,,5995.0
Audi,A5 2.0T Premium,2019,24624.0,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,All-wheel Drive,Gasoline,23-34,Brilliant Black w/ Black Roof,Black,1.0,1.0,1.0,Candy Cars,5.0,4.9,16.0,666.0,41222.0
Ford,Transit Connect Base,2013,85441.0,"Duratec 2L I-4 DOHC, engine with 136HP",Automatic,Front-wheel Drive,Gasoline,21-27,White,Dark Gray,0.0,0.0,0.0,Dream Work Automotive,,4.0,19.0,,13995.0
Honda,Civic EX-L,2020,25127.0,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,Front-wheel Drive,Gasoline,32-42,,,0.0,1.0,1.0,Sussex Honda,5.0,4.9,171.0,,24500.0
GMC,Acadia Denali,2016,73166.0,3.6L V6 24V GDI DOHC,6-Speed Automatic,All-wheel Drive,Gasoline,15-22,White Frost Tri-Coat,Ebony,0.0,1.0,1.0,Gateway Toyota,4.1,4.5,72.0,243.0,21940.0
Ford,Transit-350 XLT,2015,105659.0,3.7L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,Rear-wheel Drive,E85 Flex Fuel,,White,Charcoal,0.0,0.0,0.0,John Hinderer Ford Lincoln,,4.0,18.0,329.0,27082.0
BMW,X5 M Base,2021,7345.0,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,All-wheel Drive,Gasoline,13-18,Mineral White Metallic,Sakhir Orange,0.0,1.0,1.0,AutoNation Honda Dulles,4.7,4.9,3.0,1009.0,98551.0
Ford,Focus S,2016,48831.0,2.0L I4 16V GDI DOHC Flexible Fuel,6-Speed Automatic with Auto-Shift,Front-wheel Drive,E85 Flex Fuel,26-36,Black,Black,0.0,0.0,1.0,CarMax Capitol Expressway - Offering Express Pickup and Home Delivery,,4.4,193.0,,15998.0
Cadillac,Escalade Sport Platinum,2023,1422.0,6.2L V8 16V GDI OHV,10-Speed Automatic,Four-wheel Drive,Gasoline,,Sandstone Metallic,Whisper Beige,0.0,1.0,1.0,Beck & Masten North,4.0,,0.0,,126995.0
Jeep,Wrangler Unlimited Sport,2012,124641.0,"3.6L V-6 DOHC, variable valve control, engine with 285HP",5-Speed Automatic,Four-wheel Drive,Gasoline,16-20,Bright White Clearcoat,Black,0.0,0.0,0.0,Tenn Motors,4.8,4.6,86.0,221.0,19900.0
Jeep,Compass Latitude,2019,28238.0,2.4L I4 16V MPFI SOHC,9-Speed Automatic,Four-wheel Drive,Gasoline,22-31,Billet Silver Metallic Clearcoat,Black,0.0,0.0,1.0,Ben Davis Chevrolet Buick,4.8,4.5,164.0,,25997.0
Volkswagen,e-Golf SEL Premium,2015,33390.0,Electric,1-Speed Automatic,Front-wheel Drive,Electric,,Night Blue Metallic,Titan Black,1.0,1.0,1.0,Mike Castrucci of Alexandria,4.7,4.8,9.0,1000.0,17987.0
Volvo,S60 Inscription T5,2018,57585.0,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Front-wheel Drive,Gasoline,25-36,Gray,,0.0,0.0,0.0,Integrity Auto Sales,,4.9,11.0,,21999.0
RAM,1500 Big Horn,2021,27142.0,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Four-wheel Drive,Gasoline,19-24,Bright White Clearcoat,Black,0.0,1.0,1.0,AutoNation Volkswagen Hilton Head,4.6,4.8,99.0,,45494.0
Kia,K5 EX,2021,47320.0,1.6L I4 16V GDI DOHC Turbo,8-Speed Automatic,Front-wheel Drive,Gasoline,27-37,Ebony Black,Black,0.0,0.0,1.0,Barnes Crossing Kia,2.7,4.6,71.0,,26998.0
Mercedes-Benz,GLC 300 Base,2019,45894.0,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Rear-wheel Drive,Gasoline,22-27,Black,Black,0.0,0.0,1.0,Lute Riley Honda,4.9,4.6,73.0,,31999.0
Volvo,XC60 T6 R-Design,2019,38079.0,2.0L I4 16V GDI DOHC,8-Speed Automatic,All-wheel Drive,Gasoline,19-27,Crystal White Pearl Metallic,Charcoal,0.0,1.0,1.0,Patrick Volvo Cars Auburn,4.7,4.9,84.0,500.0,34990.0
Lincoln,MKZ Base,2015,112124.0,3.7L V6 24V MPFI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,22-33,Luxe Metallic,Ebony,1.0,0.0,0.0,Ourisman Fairfax Kia,1.5,4.8,57.0,,13786.0
Land Rover,Discovery Sport HSE,2017,39818.0,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Four-wheel Drive,Gasoline,20-25,Santorini Black,Almond / Ebony,0.0,0.0,1.0,Atlantic Subaru,4.8,4.6,25.0,112.0,25900.0
Chevrolet,Trax LT,2017,25434.0,1.4L I4 16V MPFI DOHC Turbo,6-Speed Automatic,Front-wheel Drive,Gasoline,25-33,Summit White,Jet Black,1.0,0.0,1.0,HGreg.com Doral,4.8,4.5,185.0,1000.0,15498.0
Toyota,Sienna XLE,2015,85438.0,"3.5L V-6 DOHC, variable valve control, engine with 266HP",Automatic,All-wheel Drive,Gasoline,16-23,Predawn Gray Mica,Ash,0.0,0.0,1.0,St. Charles Toyota,4.7,4.7,113.0,1000.0,24000.0
BMW,430 i,2018,63719.0,"2L I-4 gasoline direct injection, DOHC, variable valve control,",Automatic,Rear-wheel Drive,Gasoline,24-34,Black,Black,0.0,0.0,0.0,"City Auto Sales, LLC",4.2,4.8,34.0,,27995.0
Mitsubishi,Lancer ES,2017,58270.0,2.0L I4 16V MPFI DOHC,Automatic CVT,Front-wheel Drive,Gasoline,,Labrador Black Pearl,Black,0.0,0.0,1.0,K&R Auto Sales,4.9,4.6,42.0,1042.0,16588.0
Lincoln,MKZ Select,2017,77561.0,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,Front-wheel Drive,Gasoline,21-31,Silver,,0.0,1.0,0.0,Hyundai of Venice,2.0,4.8,152.0,1630.0,19834.0
Kia,Sorento LX,2016,90261.0,2.4L I4 16V GDI DOHC,6-Speed Automatic,Front-wheel Drive,Gasoline,21-29,Ebony Black,Satin Black,1.0,0.0,1.0,Toyota of Greenville,3.0,4.6,274.0,100.0,15991.0
